bsb10502027_00493_95	1802	3	00493	SCHÖNE KÜNSTE	96	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502027/canvas/493/view	Zwar fehlt es uns nicht an ſolchen Sammlungen überhaupt; aber die meiſten, und ſelbſt die neueſten, enthalten zum Theil Gedichte, welche bloſs Producte der ſpielenden Einbildungskraft ſind, oder zu nahe an der Gränze der Unſittlichkeit hinſtreifen, oder nach Hinwegnahme hine des Reims und des Versmaſses nur leeren Wortſchall übrig laſſen.
bsb10501993_00023_92	1792	3	00023	SCHÖNE KÜNSTE	93	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501993/canvas/23/view	HALLE, b. Hendel: Woburg: Abgeriſſene Scenen der Einbildungskraft, welche ſich jedoch in mancher groſsen Stadt realiſiren.
bsb10502061_00080_71	1815	4	00080	PHILOSOPHIE	72	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502061/canvas/80/view	Nur möchte jene Anmerkung an dieſem Ort zu früh ſeyn, da erſt weiter unten §. 31. der Begriff der Einbildungskraft gegeben wird.
bsb10502000_00313_48	1795	1	00313	SCHÖNE KÜNSTE	49	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502000/canvas/313/view	Dieſe einzige Stelle, die zugleich ein Beyſpiel iſt, zu welchen unglaublichen Abgeſchmacktheiten das Beſtreben nach Neuheit eine mittelmäſsige Einbildungskraft führen kann, wird hinreichend ſeyn, unſer erſtes Urtheil zu rechtfertigen.
bsb10501978_00055_115	1788	4	00055	ERBAUUNGSSCHRIFTEN	116	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501978/canvas/55/view	Dies ſoll nach der Abſicht des Verfaſſers ein Erbauungsbuch für römiſchkatholiſche Chriſten ſeyn „das durch Hülfe der Einbildungskraft, durch erregte Neugier, in den Wahrheiten der natürlichen und geoffenbarten Religion unterrichtet, die Gründe von beiden entwickelt, das Elend des Unglaubens, die Schwärmerey des Aberglaubens, die Thorheit der Vorurtheile zeigt, das Zufällige vom Weſentlichen unterſcheidet, das Beſchauliche mit den Handlungen, das Nothwendige mit dem Nüzlichen und Anmuthigen durchwebt.“
bsb10502002_00237_10	1795	3	00237	SCHÖNE KÜNSTE	11	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502002/canvas/237/view	Man darf nur einige Seiten dieſes dramatiſchen Gedichtes, (welches der Vf. ſelbſt nicht gewagt hat, ein Trauerſpiel zu nennen, ob es ſchon mit dem freywilligen Tode der Heldin endigt,) geleſen haben, um zu ſehn, an welchem Feuer ſich die Einbildungskraft des Vf. erwärmt habe.
bsb10502015_00029_47	1798	3	00029	SCHÖNE KÜNSTE	48	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502015/canvas/29/view	Leider aber wird auch durch den allzu häufigen Gebrauch dieſes Mittels und Zwecks die productive Einbildungskraft der Romanenſchreiber, indem ſie ſich immer in demſelben Ideenkreiſe herumtreibt, einſeitig; in der Bearbeitung des Stoffs halten das Wunderbare und Wahrſcheinliche nicht gleichen Schritt, ſondern erſtes iſt gewöhnlich auf Unkoſten des letzten ſo hoch getrieben, daſs der Gedanke an die Möglichkeit einer Begebenheit, als Wirkung nach Naturgeſetzen, völlig vernichtet wird, und die Einbildungskraft der Leſer allen feſten Grund unter ſich verliert; endlich wird auch bey der Begierde, dem Eindruck des Wunderbaren in den Gemüthern der Leſer die höchſte Energie zu geben, die Schilderung der Charaktere der handelnden Perſonen vernachläſsigt, und der Gang der Begebenheiten und die Situationen erſcheinen mehr als wunderbare durch blinden Zufall bewirkte Ereigniſſe, denn als natürlich eingeleitete und herbeygeführte Erfolge vorhergegangener Natururſachen.
bsb10501970_00364_118	1786	5	00364	PHILOSOPHIE	119	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501970/canvas/364/view	Wenn man durch die Spuren, ſo in den alten heiligen Büchern der Juden vorkommen, bewogen wird anzunehmen, daſs zu Abrahams und Joſephs Zeit die Religion der Patriarchen in Egypten geweſen, überdieſs die frühe Cultur Egyptens erwägt, wo ſchon zu Moſes Zeit die Buchſtabenſchrift erfunden ward, endſich alles zuſammen nimmt, was von der Theologie der egyptiſchen Weiſen, und beſonders von der Philoſophie des Thoot oder Hermes erzählt wird, ſo fabelhaft auch manches ſeyn mag, ſo kann man ſich doch nur mit Mühe bereden, daſs unter dieſem Volk, das noch dazu keine ſehr lebhafte Einbildungskraft und überhaupt viel Aehnlichkeit mit den Chineſern hatte, der roheſte Fetiſchismus Jahrtauſende lang geherrſcht haben ſoll, ohne daſs in der Volksreligion in ſo langer Zeit Revolutionen vorgegangen.
bsb10502009_00198_52	1797	1	00198	SCHÖNE KÜNSTE	53	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502009/canvas/198/view	Man begreift nicht, warum dieſer Zeitraum nicht abgekürzt, und die Einbildungskraft des Leſers auch hier ſo gar ſtrenge behandelt worden iſt, da die Vfn. fie durch das Unglück und die Verſunkenheit eines andern armen Mädchens, die von ihrem Verführer als Richter das Todesurtheil für ein Verbrechen empfängt, ſchon genugſam gequält hat.
bsb10502012_00402_94	1797	4	00402	SCHÖNE KÜNSTE	95	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502012/canvas/402/view	Bemerkungswerth iſt es, daſs, ungeachtet nur ein groſser Eifer für die Sache ein Werk dieſer Gattung unternehmen kann, mit welcher Einbildungskraft und Kunſttrieb gar nichts zu ſchaffen haben, jener den Vf. nicht zu grellen Schilderungen verleitet, ſondern Wellner und ſeine Getreuen vielmehr immer, ihre verfinſternde Abſichten abgerechnet, in einem gewiſſen glänzenden Lichte gehalten werden.
bsb10501975_00421_46	1788	1	00421	PHILOSOPHIE	47	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501975/canvas/421/view	Er entſtand ohne Zweifel, weil ihre Einbildungskraft in ihrer Kindheit, durch ein fürchterliches Warnen vor dem Selbſtmord, zu ſtark getroffen worden war.
bsb10502093_00027_36	1825	5	00027	GESCHICHTE	37	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502093/canvas/27/view	Voll glühender Einbildungskraft, die ſeine Sprache verrieth, in der Reinheit des Gefühls und in der Klarheit des Bewuſstſeyns machte er ſich ein Ideal, deſſen Ebenbild er ſeyn wollte: ein jede Prüfung beſtehender rechtſchaffener Mann; und er mochte wohl zu ſeinen ſchwerſten Prüfungen rechnen, Ritter und König zu ſeyn.
bsb10502003_00137_46	1795	4	00137	SCHÖNE KÜNSTE	47	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502003/canvas/137/view	Das Lied von Friedrich an einen Jüngling ſagt die gewöhnlichſten Dinge auf eine gewöhnliche Weiſe, und die beiden Beyträge von F. von Röpken verrathen eine proſaiſche Einbildungskraft, die ſich hin und wieder eine dichteriſche Blume aufgeleſen hat.
bsb10628808_00018_48	1793	3	00018	PHILOSOPHIE	49	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628808/canvas/18/view	Dem Widerſpruche, der darinn zu liegen ſcheint, daſs das Wohlgefallen am Schönen in keinem Begriffe vom Objecte gegründet, und gleichwohl allgemeingültig ſeyn ſoll, iſt in der Expoſition der Analytik ſchon dadurch begegnet, daſs daſelbſt gezeigt iſt, der Grund jenes Wohlgefallens ſey in der bloſs ſubjectivzweckmäſsigen und durch ſich ſelbſt, und nicht durch einen Begriff mit dem Verſtande harmonirenden Anſchauung, enthalten, die ſich nur durch ein Gefühl, aber durch ein ſolches, ankündigt, das wegen der a priori in jedem Erkenntniſsvermögen vorauszuſetzenden Zuſammenſtimmung zwiſchen den Vermögen der Einbildungskraft und des Verſtandes, die durch daſſelbe wahrgenommen wird, jedermann zugemuthet werden kann.
bsb10502070_00046_92	1818	1	00046	PHILOSOPHIE	93	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502070/canvas/46/view	Solche ſollen im thieriſchen Magnetismus zur Wirklichkeit gelangen, und auf einer erhöhten Einbildungskraft, einem erhöhten Gefühlvermögen und einer erhöhten Phantaſie beruhen.
bsb10502005_00480_75	1796	1	00480	PHILOSOPHIE	76	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	Findet man alſo gleich hier weder eine Theorie der Einbildungskraft noch eine vollſtändige Sammlung der dahin gehörigen Materialien, ſo iſt doch dieſe Schrift noch immer ein ſchätzbarer Beytrag zur Erfahrungsſeelenlehre, da ſie doch die merkwürdigſten Erſcheinungen von dem Einfluſs der Einbildungskraft und eine Menge treffender Bemerkungen über Werke der ſchönen Kunſt, Charaktere und Begebenheiten der groſsen und kleinen Welt, inſofern ſie unter der Einwirkung der Einbildungskraft ſtehen, enthält.
bsb10501971_00061_94	1787	1	00061	PHILOSOPHIE	95	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501971/canvas/61/view	Sollte alſo die Einbildungskraft das Bild der einzelnen fehlenden mittlern Farbe in ſich ſelbſt hervorbringen; ſo wäre dieſes doch nicht anders möglich, als daſs ſie daſſelbe aus andern ihr ſchon bekannten einfachern Farben zuſammenſetzte.
bsb10502010_00068_71	1797	2	00068	SCHÖNE KÜNSTE	72	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/68/view	Nr. 2. Die Geſchichte der franz. Revolution hat im einzelnen eben ſo intereſſante Situationen hervorgebracht, wie ſie im Ganzen merkwürdige Scenen erzeugt hat: und ſollten wir die verborgne Geſchichte mancher Emigranten kennen, wir würden ſehen, daſs der Zufall oft ſchöner dichten kann, wie die lebhafteſte Einbildungskraft eines Romanſchreibers.
bsb10502031_00466_97	1803	3	00466	PHILOSOPHIE	98	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502031/canvas/466/view	Vermöge ihrer Selbſterfaſſung ſteuert die Vernunft dem Unweſen der Sinnlichkeit und der Einbildungskraft am Subjecte und dem Unweſen der Einbildungskraft am Object, und erniedrigt Philoſophie nicht zur Geheimniskrämerey.
bsb10502004_00463_91	1795	5	00463	LITERARISCHE ANZEIGEN	92	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502004/canvas/463/view	der Leſer wird durch dieſe Erzählung um ſo mehr vergnügt werden, da ſie ſo vieles enthält, was auf die Einbildungskraft den ſtärkſten Eindruck machen muſs - und viele lebhafte, genaue und höchſt intereſſante Schilderungen von dem Lande und Volke liefert, mit denen wir bisher immer noch ſehr wenig bekannt waren.
bsb10502048_00359_79	1812	1	00359	PHILOSOPHIE	80	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502048/canvas/359/view	Dieſe ſind Folgen des allgemeinen Geſetzes der Aſſociation nämlich die reproductive Einbildungskraft für den unwillkürlichen gedächtniſsmäſsigen Abfluſs der Vorſtellungen, und die Aufmerkſamkeit für die willkürliche Lenkung der Vorſtellungen im logiſchen Gedankenlauf.
bsb10502076_00085_68	1819	3	00085	ARZNEYGELAHRTHEIT	69	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502076/canvas/85/view	Die Augen ſchloſſen ſich ohne Willen, allgemeine Betäubung folgte: in ſolchem Zuſtande fühle der Vf. lachende Bilder ſeine Einbildungskraft umgeben, ſah ein Land mit ſchönen Pflanzungen und Ümgang mit lieblichen Weſen.
bsb10541100_00069_96	1794	4	00069	ERBAUUNGSSCHRIFTEN	97	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10541100/canvas/69/view	Auſser den bekannten Schwierigkeiten, welche alle wahre Volksdichtung ſo äuſserſt ſelten machen, mangeln uns religiöſe chriſtliche Volksgeſänge aus einem eigenen Gründe faſt ganz; deswegen nemlich, weil alle gangbare Religionsvorſtellungen entweder blos für die Vernunft bearbeitet, und wohl gar durch ein Gemiſch von Myſtik und Vernunftglauben zu Subtilitäten ausgeſponnen worden ſind, oder, wenn ſie mit Empfindungen verbunden werden, nur an die gröbſten Gefühle, an die craſſeſten Fictionen der Einbildungskraft angeknüpft wurden; wie dieſs letztere in den Lehren von der Buſſe, von göttlicher Strafgerechtigkeit, von Hölle und Himmel u. ſ. w. gewöhnlich geſchieht.
bsb10502069_00549_27	1817	4	00549	GESCHICHTE	28	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502069/canvas/549/view	In dem treuen Beſuch des Grabes ſeiner Erzieherin, von deren Schatten er ſich umgeben glaubt, tritt zuerſt die dichteriſche Einbildungskraft und Gefühlstiefe des Knaben hervor; kaum auf der Schule zu Kloſter-Bergen angekommen knüpft er feſte Freundſchaft, und ſeiner Beobachtung entgehet nicht, wie bald darauf Werther, Siegwart und Sophiens Reiſen das brauſende, hochfahrende Weſen ſeiner Mitſchüler in Feinſinnigkeit, aber auch zum Theil in Empfindeley umwandeln.
bsb10502005_00480_22	1796	1	00480	PHILOSOPHIE	23	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502005/canvas/480/view	Leonard Meiſter über die Einbildungskraft in ihrem Einfluſs auf Geiſt und Herz.
bsb10501962_00218_111	1785	1	00218	VERMISCHTE SCHRIFTEN	112	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501962/canvas/218/view	Aelterer Leſer Erbauung wird es ohnedem, wenn ſie nicht von Vorurtheilen eingenommen ſind, nicht ſtören können, da ihnen ähnliche Fälle, in denen die Geſchichte durch Züge der Einbildungskraft erweitert wird, bekannt ſeyn müſſen.
bsb10502059_00339_66	1815	2	00339	SCHÖNE KÜNSTE	67	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502059/canvas/339/view	Dieſes Ideal haben Viele zu ausſchlieſsend ſich vorgeſetzt, wo indeſs ſchon Theokrit weniger darum bekümmert in ſeinen herrlichen Gemälden mehr an das wirkliche Leben ſeiner Zeit ſich anſchloſs und mit feiner beſonnenen Wahl Situationen und Charaktere in einfachem Lebensverkehre ſo heraushob, daſs, wo er uns auch in ſtädtiſche Verhältniſſe, wie in den Adoniazuſen, der Zauberin u. a. hineinführt, das allgemein Anſprechende, Menſchliche darin, das er mit ſo gefälligem Pinſel malt und recht gegenſtändlich vor unſre Einbildungskraft zu bringen weiſs, uns weit mehr rühren muſs, als die künſtlicheren, durch ihre vollendete Diction und treffliche Verskunſt auch noch ſo beſtehende Eklogen ſeiner Nachahmer Virgilius und Kalpurnius, die oft ſelbſt nur die Rolle ihrer Hirten annehmen, und unter dieſer Maske ganz andere Dinge ſagen, als von einem Hirten zu erwarten waren – nicht zu reden von den Schäfergedichten und Paſtorellen ſpäterer Nationen, der Franzoſen beſonders, deren Hirten und Hirtinnen oft nur verkleidete Pariſer und Pariſerinnen aus dem Zeitalter der Dichter, mit ihren galanten Liebeshändeln und Thorheiten, eigentliche lächerlichſentimale Karnevalsmasken ſind.
bsb10502051_00439_33	1813	1	00439	SCHÖNE KÜNSTE	34	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502051/canvas/439/view	Zeichnet ſich die Langbeinſche Muſe ſchon nicht durch bedeutende Tiefe und energiſche Fülle reicher ſchöpferiſcher Einbildungskraft aus, ſo weiſs ſie einen gegebenen Stoff doch gut zu handhaben, gefällt durch gebildeten Vortrag, iſt nicht ohne Laune und Schalkhaftigkeit, auch einem milden Ernſte nicht fremd, und weiſs beſonders bey ſchlichtem gutmüthigem deutſchem Sinne angenehm, natürlich und leicht zu unterhalten.
bsb10502021_00071_97	1801	1	00071	PHILOSOPHIE	98	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502021/canvas/71/view	Die Einbildungskraft iſt (S.63.) ein Vermögen der Seele, zu gegebenen Begriffen Zeichen zu finden.
bsb10502024_00348_27	1801	4	00348	PHILOSOPHIE	28	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502024/canvas/348/view	Auf dieſer Stufe ſtehen diejenigen Menſchen, die zwar nicht blind und ohne ailes Nachdenken jedem Reize der Sinne und der Einbildungskraft folgen, aber doch nur über einzelne Genuſsarten, ohne auf den ganzen Lebensgenuſs zu ſehen, ihren Verſtand gebrauchen.
bsb10502010_00120_81	1797	2	00120	SCHÖNE KÜNSTE	82	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502010/canvas/120/view	Auch iſt die Anlage des Ganzen mit Einſicht gedacht und mit Geſchicklichkeit ausgeführt; was Richtung auf ein einziges Ziel, bündigen Zuſammenhang der Theile, vielfache Benutzung der wenigen ins Spiel geſetzten Mittel, leiſes Vorbereiten und ſtätiges durch alle Stufen hindurchgeführtes Fortſchreiten zur endlichen Entwickelung betrifft, bleibt wenig zu wünſchen übrig: und auf dieſe bloſs kunſtgerechten Vollkommenheiten, die von dem eigentlich dichteriſchen Gehalte einer Schöpfung der Einbildungskraft noch weſentlich verſchieden ſind, haben franzöſiſche Kenner und Kunſtrichter von jeher einen nur allzuhohen Werth gelegt, ſo daſs ſie in einer vorzüglich für dieſelben empfänglichen Gattung (der Tragödie) ſich lieber mit leeren Formen begnügen, als einen reichen Stoff, etwas loſer geordnet, gefallen laſſen wollen.
bsb10502009_00096_66	1797	1	00096	PHILOSOPHIE	67	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502009/canvas/96/view	Der Vf bemerkt alſo 1) daſs das Nachdenken ſelbſt über die abgezogenſten Materien beſſer von ſtatten gehe, wenn man ſich den Hauptgegenſtand zuvor in der Einbildungskraft lebhaft und ausführlich darzuſtellen ſuche;
bsb10502011_00059_37	1797	3	00059	ARZNEYGELAHRTHEIT	38	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502011/canvas/59/view	10. Ueberſpannte Einbildungskraft.
bsb10628810_00129_62	1799	1	00129	ERBAUUNGSSCHRIFTEN	63	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628810/canvas/129/view	Der Schüler findet zunächſt den Begriff der Einbildungskraft und der Herrſchaft über ſie; hierauf wird ſeine Aufmerkſamkeit auf die gefahr für Unſchuld und Tugend 1) bey zu angenehmen, 2) bey zu traurigen, und 3) bey abergläubivchen Vorſtellungen hingeleitet.
bsb10502047_00035_61	1811	3	00035	PHILOSOPHIE	62	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502047/canvas/35/view	5) von dem Erinnerungsvermögen und zwar: a) von der Einbildungskraft und Phantaſie, b) von dem Gedächtniſs, c) von der Wiedererinnerung.
bsb10502020_00101_17	1800	4	00101	SCHÖNE KÜNSTE	18	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502020/canvas/101/view	Die Dame Robinſon iſt im Beſitze, für eine der beſſern Romanendichterinnen Englands zu gelten; und wenn feurige Einbildungskraft, die ſie in Erſchaffung künſtlicher Pläne und unerwarteter Situationen geltend zu machen weiſs, und die Gabe einer leichtern gewandten Darſtellung und Sprache allein dazu berechtigen könnten: ſo würden wir kein Wort verlieren, um jenen Beſitz in Anſpruch zu nehmen.
bsb10502053_00235_91	1813	3	00235	PHILOSOPHIE	92	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502053/canvas/235/view	In dem zweyten gröſsern Abſchnitte dieſes Hauptſtückes wird von dem Zuſammenhange der Geſühle mit den verſchiedenen Vermögen des Menſchen, dem Verſtande, der Einbildungskraft, den Sinnen, und dem Körper gehandelt.
bsb10502072_00173_32	1818	3	00173	GESCHICHTE	33	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502072/canvas/173/view	Ihm wäre leid, getödtet zu werden; denn dieſs iſt ein Unglück, und er will durchweg Erfolge; auch miſsfällt der Tod ſeiner Einbildungskraft; aber er wagt unbedenklich ſein Leben, wenn nach ſeiner Meinung der Satz des Spiels der Wagniſs werth iſt.
bsb10541099_00343_74	1794	3	00343	SCHÖNE KÜNSTE	75	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10541099/canvas/343/view	Die Einbildungskraft erſcheint hier in ihrer ganzen Feſſelloſigkeit und dabey doch in der ſchönſten Einſtimmung mit der Idee welche ausgedrückt werden ſoll.
bsb10541100_00305_49	1794	4	00305	SCHÖNE KÜNSTE	50	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10541100/canvas/305/view	Dieſe einzige Stelle, die zugleich ein Beyſpiel iſt, zu welchen unglaublichen Abgeſchmacktheiten das Beſtreben nach Neuheit eine mittelmäſsige Einbildungskraft führen kann, wird hinreichend ſeyn, unſer erſtes Urtheil zu rechtfertigen.
bsb10502073_00190_81	1818	4	00190	SCHÖNE KÜNSTE	82	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502073/canvas/190/view	Unter den gelegentlichen Bemerkungen heben wir die S. 42. vorkommende aus: „Knaben, welche das alte Teſtament leſen, können ſich leicht daran ihre Einbildungskraft vergiften.“
bsb10502087_00364_11	1823	1_2	00364	PHILOSOPHIE	12	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502087/canvas/364/view	Da die Dichtung, ſagt er, vom Intereſſe von Luſt und Liebe bewegt wird: ſo iſt es unmöglich, eine Sacherklä– rung vom Dichtungsvermögen zu geben, wenn man die Einbildungskraft, „mit Ausſonderung des Gemüthslebens,“ bloſs als Vorſtellungsvermögen betrachtet.
bsb10502000_00156_41	1795	1	00156	ARZNEYGELAHRTHEIT	42	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502000/canvas/156/view	Gefahren der Einbildungskraft.
bsb10628809_00241_61	1793	4	00241	SCHÖNE KÜNSTE	62	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628809/canvas/241/view	„Jeder ſchmiedet ſein Plängen(chen) für die Zukunft, und läſst ſich keine Mühe verdrieſsen, auf dem Ambos der Einbildungskraft täglich wohl hunderte zu ſchmieden.“
bsb10501964_00255_112	1785	3	00255	ARZNEYGELAHRTHEIT	113	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501964/canvas/255/view	Auch bringt die Einbildungskraft der Mutter viele Krankheiten hervor.
bsb10502084_00386_97	1821	5	00386	SCHÖNE KÜNSTE	98	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502084/canvas/386/view	Nach verſchiedenen Veränderungen, die in den vorigen Ausgaben ſchon jenes mit ſo glücklicher Wärme der Empfindung und Einbildungskraft und mit der feinſten Vollendung harmoniſcher, oft prachtvoller Diktion ausgeführte Gedicht erfuhr, hat es doch jetzt in der neueſten Ausgabe die von Schiller gewünſchte nicht erfahren.
bsb10502048_00177_101	1812	1	00177	SCHÖNE KÜNSTE	102	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502048/canvas/177/view	Sprache bringt zur Anſchaulichkeit für andre, was die Sinne, die Einbildungskraft, der Verſtand aufgefasst haben, und was die Vernunft in ſich aufgenommen und zu einem Syſtem von Bildern und Begriffen verbunden.
bsb10502021_00679_39	1801	1	00679	SCHÖNE KÜNSTE	40	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502021/canvas/679/view	Vergleicht man den Eindruck, den lyriſche Gedichte, wie Klopſtocks Oden, mit dem Eindrucke, den epiſche Gedichte, wie die Odyſſee und Iliade, machen: ſo findet man zwar beide, die epiſche und die lyriſche Stimmung, darin ähnlich, daſs die Einbildungskraft bey uns herrſchend iſt.
bsb10502002_00091_89	1795	3	00091	SCHÖNE KÜNSTE	90	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502002/canvas/91/view	Aber man glaube nicht, daſs die Wahrheiten, um die es ihm zu thun war, aus der Geſchichte ſelbſt hervorgehn; daſs der Vf. dem Verſtande ſeiner Leſer durch die Einbildungskraft beyzukommen ſuche.
bsb10502011_00085_48	1797	3	00085	ARZNEYGELAHRTHEIT	49	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502011/canvas/85/view	Dieſe bleibt immer eine und die nämliche Krankheit: je nachdem aber die drey Quellen menſchlicher Vorſtellungen von der Regel abweichen, ſo giebt es Verrückungen von widernatürlich beſchaffenem Gemeingefühl, von widernatürlich beſchaffenen Senſationen, und von widernatürlich beſchaffener Einbildungskraft.
bsb10501974_00287_16	1787	4	00287	ARZNEYGELAHRTHEIT	17	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501974/canvas/287/view	Jener behauptete ganz vernünftig, es laffe ſich alles, was vorgegangen, aus den Wirkungen der Einbildungskraft, und des mechaniſchen Reibens erklären, bewies, daſs der Zuſtand der Somnambule, wie er ihn geſehen, keine wahre Verzuckung wäre, u. ſ. w.; dieſe kämpften mit Autoritäten und Beyſpielen ihrer Wunderkuren, zuletzt aber mit Grobheiten und Ausforderungen auf Degen oder Piſtolen.
bsb10502008_00428_29	1796	4	00428	PHILOSOPHIE	30	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502008/canvas/428/view	In dem weitläufigen Abſchnitte von der Einbildungskraft lernt man doch diefes Vermögen nicht vollſtändig kennen.
bsb10502033_00463_87	1804	1	00463	PHILOSOPHIE	88	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502033/canvas/463/view	Nachdem er die Einbildungskraft ſowohl als Vermöen, wie als Trieb, Bilder von Gegenſtänden in uns hervorzubringen, betrachtet, und ſie ſehr richtig mit Kant für keine Schöpferin im ſtrengern Sinne erkärt hat, ſo faſst er auch hier, doch hier noch auffallender, die Einbildungskraft im weitern Sinne oder das productive Bildungsvermögen als das Vermögen urſprünglicher, die Einbildungskraft im engern Sinne, oder das reproductive Nachbildungsvermögen aber als das Vermögen abgeleiteter Bilder.
bsb10502024_00347_102	1801	4	00347	PHILOSOPHIE	103	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502024/canvas/347/view	Treffende und nicht gemeine Bemerkungen über den Einfiuss der Einbildungskraft auf das Begehrungsvermögen.
bsb10502055_00021_107	1814	2	00021	SCHÖNE KÜNSTE	108	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502055/canvas/21/view	Die neuern Zeitperioden haben, ſo weit des Vfs. Kunde reicht, bis auf die leichteſten Schattirungen kein vollendeteres Jagdfeſt als das am 9. November 1812 bey Bebenhauſen gefeyerte aufgeſtellt; ſeiner durch deſſen Anſchauung erhöhten und befeuerten Einbildungskraft drang ſich deſswegen der Wunſch gebieteriſch auf, das groſse bewegliche Gemälde durch treu und wahr aufgefaſste Contoure, wenigſtens einigermaſsen, zu fixiren, und demſelben eine der äſthetiſchen Anſichten abzugewinnen, die jedes ſinnvoll geordnete und regelgerecht ausgeführte Prachtſchauſpiel dieſes Charakters nach den unwandelbaren Geſetzen der Harmonie in pittoresker und poetiſcher Beziehung nothwendig darbieten muſs.
bsb10502085_00135_108	1822	1_2	00135	SCHÖNE KÜNSTE	109	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502085/canvas/135/view	So wird dem Leſer beſtändig vorgegriffen, und die Thätigkeit ſeiner Einbildungskraft wird geſtört, indem auf das Bild, welches er von den handelnden Perſonen ſich ſelbſt zu entwerfen in Stand geſetzt ſeyn ſollte, der Vf. ſeinen Schmuck und ſeine Schminke trägt.
bsb10502061_00080_76	1815	4	00080	PHILOSOPHIE	77	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502061/canvas/80/view	Auch iſt §. 85. die Eintheilung der Einbildungskraft, nach ihrer Abhängigkeit von der Willkür, in Imagination und Phantaſie, welche letztere der Willkür nicht unterworfen iſt, nach einem einmal beſtehenden Sprachgebrauche richtig bezeichnet; wenn gleich, wie Rec. hinzufügt, das Wort Imagination und das Zeitwort Imaginiren auch beſonders da gebraucht wird, wo die Einbildungskraft uns täuſcht.
